CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,8,1.3,624.0,960.0
2,22,75.0,8,2.3,0.0,576.0
3,22,85.0,8,1.1,384.0,720.0
4,20,80.0,8,3.2,384.0,720.0
7,15,75.0,8,1.7000000000000002,0.0,576.0
8,15,80.0,8,1.9,0.0,576.0
11,8,40.0,8,2.6,0.0,576.0
12,8,45.0,8,1.1,0.0,576.0
13,5,35.0,8,0.7,384.0,720.0
15,2,40.0,8,20.0,0.0,576.0
19,42,10.0,8,3.8,0.0,576.0
20,42,15.0,8,1.1,384.0,720.0
21,40,5.0,8,10.0,0.0,576.0
22,40,15.0,8,1.7000000000000002,0.0,576.0
26,95,30.0,8,1.8,384.0,720.0
27,95,35.0,8,1.2,0.0,576.0
28,92,30.0,8,0.8999999999999999,0.0,576.0
30,88,30.0,8,1.6,0.0,576.0
32,87,30.0,8,0.7,624.0,960.0
33,85,25.0,8,0.7,0.0,576.0
35,67,85.0,8,1.4,384.0,720.0
37,65,82.0,8,1.1,384.0,720.0
42,55,80.0,8,0.5,0.0,576.0
43,55,85.0,8,0.7,384.0,720.0
44,55,82.0,8,1.2,0.0,576.0
46,18,80.0,8,1.2999999999999998,384.0,720.0
47,2,45.0,8,1.5,0.0,576.0
49,42,12.0,8,1.8,0.0,576.0
50,72,35.0,8,2.7,384.0,720.0
51,55,20.0,8,19.0,0.0,576.0
52,25,30.0,8,0.4,0.0,576.0
55,30,60.0,8,0.5,384.0,720.0
59,10,20.0,8,1.3,0.0,576.0
63,65,20.0,8,0.4,0.0,576.0
65,35,40.0,8,1.7000000000000002,0.0,576.0
69,31,52.0,8,2.4,0.0,576.0
70,35,69.0,8,2.3,0.0,576.0
71,65,55.0,8,1.8,0.0,576.0
72,63,65.0,8,0.8,0.0,576.0
74,20,20.0,8,0.7,384.0,720.0
76,60,12.0,8,1.7999999999999998,0.0,576.0
77,23,3.0,8,1.3,384.0,720.0
78,8,56.0,8,27.0,0.0,576.0
80,47,47.0,8,0.8999999999999999,624.0,960.0
82,27,43.0,8,0.8,0.0,576.0
88,24,58.0,8,1.5,0.0,576.0
89,67,5.0,8,2.4000000000000004,624.0,960.0
91,49,42.0,8,0.8,624.0,960.0
92,53,43.0,8,2.8,0.0,576.0
93,61,52.0,8,0.1,384.0,720.0
94,57,48.0,8,2.1,0.0,576.0
96,55,54.0,8,4.800000000000001,384.0,720.0
97,4,18.0,8,3.4,384.0,720.0
99,26,35.0,8,1.0,0.0,576.0
100,31,67.0,8,0.2,384.0,720.0
101,40,50.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
