CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,24,19.3,384.0,720.0
2,22,75.0,8,30.0,0.0,576.0
3,22,85.0,24,9.1,384.0,720.0
4,20,80.0,24,40.0,384.0,720.0
5,20,85.0,24,18.5,0.0,576.0
6,18,75.0,24,18.6,0.0,576.0
7,15,75.0,24,18.3,0.0,576.0
8,15,80.0,16,8.7,0.0,576.0
9,10,35.0,24,18.8,0.0,576.0
10,10,40.0,24,28.3,384.0,720.0
11,8,40.0,24,40.0,0.0,576.0
12,8,45.0,24,18.3,0.0,576.0
13,5,35.0,24,9.5,384.0,720.0
14,5,45.0,8,10.0,0.0,576.0
15,2,40.0,24,18.900000000000002,0.0,576.0
16,0,40.0,16,20.0,0.0,576.0
17,0,45.0,8,20.0,384.0,720.0
18,44,5.0,24,19.599999999999998,0.0,576.0
19,42,10.0,8,35.3,0.0,576.0
20,42,15.0,16,10.0,384.0,720.0
21,40,5.0,8,10.0,0.0,576.0
22,40,15.0,16,40.0,0.0,576.0
23,38,5.0,8,30.0,0.0,576.0
24,38,15.0,16,10.0,384.0,720.0
25,35,5.0,8,20.0,384.0,720.0
26,95,30.0,24,28.2,384.0,720.0
27,95,35.0,16,18.700000000000003,0.0,576.0
28,92,30.0,24,9.4,0.0,576.0
30,88,30.0,8,7.0,0.0,576.0
31,88,35.0,24,19.4,0.0,576.0
32,87,30.0,24,9.5,384.0,720.0
33,85,25.0,24,10.0,0.0,576.0
34,85,35.0,8,30.0,384.0,720.0
35,67,85.0,16,20.0,384.0,720.0
36,65,85.0,16,35.599999999999994,0.0,576.0
37,65,82.0,24,9.6,384.0,720.0
38,62,80.0,16,25.6,0.0,576.0
39,60,80.0,16,10.0,0.0,576.0
40,60,85.0,16,26.400000000000002,0.0,576.0
41,58,75.0,8,20.0,0.0,576.0
42,55,80.0,24,9.4,0.0,576.0
43,55,85.0,24,19.2,384.0,720.0
44,55,82.0,16,10.0,0.0,576.0
45,20,82.0,8,10.0,0.0,576.0
46,18,80.0,16,9.6,384.0,720.0
47,2,45.0,8,10.0,0.0,576.0
48,42,5.0,24,9.6,384.0,720.0
49,42,12.0,8,10.0,384.0,720.0
50,72,35.0,8,18.7,384.0,720.0
51,40,50.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
