CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,0.30000000000000004,92.0,172.5
3,55,45.0,8,3.1,0.0,138.0
4,55,20.0,8,1.1,92.0,172.5
5,15,30.0,8,2.1,0.0,138.0
11,20,65.0,8,0.4,0.0,138.0
12,50,35.0,8,1.0,0.0,138.0
14,15,10.0,8,1.6,0.0,138.0
17,5,30.0,8,0.1,92.0,172.5
18,20,40.0,8,1.0,0.0,138.0
20,45,65.0,8,9.0,0.0,138.0
21,45,20.0,8,2.2,0.0,138.0
22,45,10.0,8,2.3,0.0,138.0
23,55,5.0,8,2.7,0.0,138.0
24,65,35.0,8,0.2,92.0,172.5
25,65,20.0,8,0.6000000000000001,149.5,230.0
26,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
