CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,1.3,0.0,600.0
2,35,17.0,8,7.0,0.0,600.0
5,15,30.0,8,7.3,0.0,600.0
6,25,30.0,8,0.30000000000000004,0.0,600.0
8,10,43.0,8,1.7000000000000002,0.0,600.0
10,30,60.0,8,1.7,400.0,750.0
11,20,65.0,8,0.8,0.0,600.0
12,50,35.0,8,1.5,0.0,600.0
16,10,20.0,8,3.5,0.0,600.0
17,5,30.0,8,0.1,650.0,1000.0
19,15,60.0,8,0.7,0.0,600.0
20,45,65.0,8,0.5,0.0,600.0
21,45,20.0,8,2.8,0.0,600.0
26,45,30.0,8,17.0,0.0,600.0
30,40,60.0,8,1.4,0.0,600.0
31,31,52.0,8,1.6,0.0,600.0
32,35,69.0,8,4.4,0.0,600.0
34,65,55.0,8,1.2000000000000002,0.0,600.0
35,63,65.0,8,8.0,650.0,1000.0
36,2,60.0,8,0.8,0.0,600.0
37,20,20.0,8,1.5,0.0,600.0
40,40,25.0,8,0.8,0.0,600.0
41,42,7.0,8,5.0,0.0,600.0
43,23,3.0,8,0.5,0.0,600.0
45,6,38.0,8,0.7,0.0,600.0
46,2,48.0,8,0.1,0.0,600.0
51,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
