CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,24,9.5,149.5,230.0
4,55,20.0,24,17.599999999999998,92.0,172.5
5,15,30.0,8,21.8,0.0,138.0
6,25,30.0,16,3.0,0.0,138.0
7,20,50.0,24,5.1,0.0,138.0
8,10,43.0,16,8.2,0.0,138.0
9,55,60.0,24,15.3,0.0,138.0
10,30,60.0,8,11.3,92.0,172.5
12,50,35.0,8,19.0,0.0,138.0
13,30,25.0,8,20.1,149.5,230.0
14,15,10.0,8,13.1,0.0,138.0
15,30,5.0,8,8.0,0.0,138.0
16,10,20.0,24,17.4,0.0,138.0
17,5,30.0,16,1.9000000000000001,149.5,230.0
18,20,40.0,16,11.1,0.0,138.0
19,15,60.0,8,17.0,0.0,138.0
20,45,65.0,24,8.5,92.0,172.5
21,45,20.0,16,11.0,0.0,138.0
22,45,10.0,16,17.2,0.0,138.0
23,55,5.0,16,26.9,0.0,138.0
24,65,35.0,24,2.9000000000000004,92.0,172.5
25,65,20.0,16,6.0,149.5,230.0
26,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
