CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,8,2.5,0.0,144.0
2,22,75.0,8,6.3,0.0,144.0
3,22,85.0,8,1.1,0.0,144.0
4,20,80.0,8,3.4000000000000004,96.0,180.0
6,18,75.0,8,1.5,0.0,144.0
7,15,75.0,8,0.8999999999999999,0.0,144.0
8,15,80.0,8,0.7,0.0,144.0
10,10,40.0,8,2.2,96.0,180.0
11,8,40.0,8,4.1,0.0,144.0
12,8,45.0,8,4.1,0.0,144.0
14,5,45.0,8,0.9,0.0,144.0
15,2,40.0,8,2.1,0.0,144.0
16,0,40.0,8,1.9,0.0,144.0
20,42,15.0,8,0.5,96.0,180.0
22,40,15.0,8,6.3,0.0,144.0
23,38,5.0,8,2.8,0.0,144.0
24,38,15.0,8,10.0,96.0,180.0
26,95,30.0,8,30.0,0.0,144.0
27,95,35.0,8,5.0,0.0,144.0
31,88,35.0,8,2.0,0.0,144.0
33,85,25.0,8,3.4,0.0,144.0
35,67,85.0,8,1.3,96.0,180.0
36,65,85.0,8,3.3,0.0,144.0
38,62,80.0,8,2.4000000000000004,0.0,144.0
39,60,80.0,8,0.8,0.0,144.0
41,58,75.0,8,2.4,0.0,144.0
42,55,80.0,8,1.1,0.0,144.0
43,55,85.0,8,1.4,96.0,180.0
45,20,82.0,8,1.1,0.0,144.0
46,18,80.0,8,0.6,0.0,144.0
47,2,45.0,8,0.4,0.0,144.0
49,42,12.0,8,0.8,0.0,144.0
51,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
