CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,1.2000000000000002,149.5,230.0
2,35,17.0,8,0.4,0.0,138.0
3,55,45.0,8,1.2,0.0,138.0
4,55,20.0,8,2.0,92.0,172.5
5,15,30.0,8,3.5,0.0,138.0
7,20,50.0,8,1.2,0.0,138.0
8,10,43.0,8,0.4,0.0,138.0
11,20,65.0,8,1.3,0.0,138.0
12,50,35.0,8,0.9,0.0,138.0
13,30,25.0,8,1.6,92.0,172.5
14,15,10.0,8,3.8,0.0,138.0
18,20,40.0,8,1.7000000000000002,0.0,138.0
20,45,65.0,8,0.7,92.0,172.5
21,45,20.0,8,1.9000000000000001,0.0,138.0
22,45,10.0,8,4.1000000000000005,0.0,138.0
23,55,5.0,8,5.5,0.0,138.0
24,65,35.0,8,0.7,92.0,172.5
25,65,20.0,8,0.5,0.0,138.0
27,35,40.0,8,1.4,0.0,138.0
28,41,37.0,8,0.7,0.0,138.0
29,64,42.0,8,0.8,0.0,138.0
30,40,60.0,8,1.8,0.0,138.0
31,31,52.0,8,3.4,0.0,138.0
32,35,69.0,8,3.7,92.0,172.5
34,65,55.0,8,14.0,92.0,172.5
35,63,65.0,8,0.4,0.0,138.0
36,2,60.0,8,5.0,0.0,138.0
37,20,20.0,8,0.8,92.0,172.5
39,60,12.0,8,31.0,0.0,138.0
41,42,7.0,8,5.0,0.0,138.0
43,23,3.0,8,2.4000000000000004,92.0,172.5
44,11,14.0,8,5.6,0.0,138.0
46,2,48.0,8,0.1,92.0,172.5
48,13,52.0,8,2.5,92.0,172.5
49,6,68.0,8,2.6,0.0,138.0
51,49,58.0,8,1.2,0.0,138.0
52,27,43.0,8,0.7,0.0,138.0
53,37,31.0,8,1.2999999999999998,0.0,138.0
54,57,29.0,8,1.8,92.0,172.5
58,36,26.0,8,3.5,92.0,172.5
59,21,24.0,8,1.1,0.0,138.0
60,17,34.0,8,0.30000000000000004,149.5,230.0
63,27,69.0,8,1.6,0.0,138.0
64,15,77.0,8,1.2000000000000002,0.0,138.0
66,49,73.0,8,25.0,92.0,172.5
67,67,5.0,8,2.8,0.0,138.0
68,56,39.0,8,2.5,92.0,172.5
71,57,68.0,8,15.0,0.0,138.0
72,47,16.0,8,2.3,0.0,138.0
75,49,11.0,8,0.6,0.0,138.0
78,61,52.0,8,0.2,0.0,138.0
87,28,18.0,8,2.2,0.0,138.0
88,26,52.0,8,0.9,0.0,138.0
90,31,67.0,8,0.30000000000000004,0.0,138.0
91,15,19.0,8,0.2,149.5,230.0
92,22,22.0,8,0.2,0.0,138.0
93,18,24.0,8,1.3,0.0,138.0
95,25,24.0,8,20.0,0.0,138.0
98,19,21.0,8,0.5,0.0,138.0
100,18,18.0,8,1.7000000000000002,0.0,138.0
101,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
