CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,8,2.0999999999999996,96.0,180.0
2,22,75.0,8,2.4,0.0,144.0
3,22,85.0,8,1.0,0.0,144.0
5,20,85.0,8,0.8,0.0,144.0
10,10,40.0,8,30.0,96.0,180.0
11,8,40.0,8,1.5999999999999999,0.0,144.0
14,5,45.0,8,2.2,0.0,144.0
16,0,40.0,8,1.9000000000000001,0.0,144.0
17,0,45.0,8,2.7,96.0,180.0
18,44,5.0,8,1.6,0.0,144.0
20,42,15.0,8,0.30000000000000004,96.0,180.0
21,40,5.0,8,1.0,0.0,144.0
22,40,15.0,8,4.6,0.0,144.0
23,38,5.0,8,3.0999999999999996,0.0,144.0
25,35,5.0,8,0.8,156.0,240.0
27,95,35.0,8,20.0,0.0,144.0
30,88,30.0,8,0.5,0.0,144.0
31,88,35.0,8,1.9,0.0,144.0
32,87,30.0,8,1.3,96.0,180.0
33,85,25.0,8,0.6,0.0,144.0
35,67,85.0,8,20.0,96.0,180.0
36,65,85.0,8,2.4000000000000004,0.0,144.0
37,65,82.0,8,0.8,96.0,180.0
38,62,80.0,8,3.5999999999999996,0.0,144.0
43,55,85.0,8,1.1,96.0,180.0
45,20,82.0,8,10.0,0.0,144.0
46,18,80.0,8,10.0,0.0,144.0
47,2,45.0,8,0.7,0.0,144.0
51,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
