CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,16,9.3,0.0,600.0
3,55,45.0,8,13.0,0.0,600.0
4,55,20.0,16,17.2,650.0,1000.0
5,15,30.0,16,26.0,0.0,600.0
6,25,30.0,16,2.7,0.0,600.0
7,20,50.0,24,4.7,0.0,600.0
8,10,43.0,24,8.1,0.0,600.0
9,55,60.0,24,14.8,0.0,600.0
10,30,60.0,16,16.0,0.0,600.0
11,20,65.0,8,9.2,0.0,600.0
12,50,35.0,16,16.799999999999997,0.0,600.0
13,30,25.0,24,22.800000000000004,650.0,1000.0
14,15,10.0,24,18.3,0.0,600.0
15,30,5.0,8,8.0,0.0,600.0
16,10,20.0,8,19.0,0.0,600.0
17,5,30.0,24,2.0,0.0,600.0
18,20,40.0,16,11.399999999999999,0.0,600.0
19,15,60.0,24,15.2,0.0,600.0
20,45,65.0,16,8.2,0.0,600.0
21,45,20.0,16,10.6,0.0,600.0
22,45,10.0,8,14.0,0.0,600.0
23,55,5.0,24,28.8,0.0,600.0
24,65,35.0,24,2.7,0.0,600.0
25,65,20.0,8,6.0,650.0,1000.0
26,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
