CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,45,68.0,8,1.7999999999999998,803.4,1236.0
2,45,70.0,8,5.0,494.4,927.0
3,42,66.0,8,0.8999999999999999,0.0,741.6
5,42,65.0,8,10.0,0.0,741.6
6,40,69.0,8,1.9,494.4,927.0
8,38,68.0,8,2.9,0.0,741.6
9,38,70.0,8,1.1,0.0,741.6
10,35,66.0,8,10.0,0.0,741.6
14,22,85.0,8,0.5,0.0,741.6
16,20,85.0,8,1.7000000000000002,0.0,741.6
17,18,75.0,8,1.2,0.0,741.6
18,15,75.0,8,1.9000000000000001,0.0,741.6
19,15,80.0,8,0.4,0.0,741.6
21,30,52.0,8,0.7,803.4,1236.0
22,28,52.0,8,0.5,494.4,927.0
23,28,55.0,8,1.2000000000000002,494.4,927.0
24,25,50.0,8,3.3000000000000003,0.0,741.6
26,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
